trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud,merch_zipcode,z_score
2020-02-06 18:58:06,4951647200979051,fraud_Nader-Heller,misc_net,573.78,Kimberly,Miller,F,75533 Tamara Valleys,Logan,IL,62856,37.9943,-88.9417,324,"Scientist, research (physical sciences)",1976-06-15,7510d383509c2c6e9394a824f9e2a954,1360177086,37.736009,-89.844674,0,63775,3.1402283204454067
2020-02-06 19:27:44,3596217206093829,fraud_Fisher-Schowalter,shopping_net,724.25,Sara,Ramirez,F,23843 Scott Island,Birmingham,IA,52535,40.8626,-91.9534,888,Camera operator,1988-03-25,2492d2c72e6a37722ba45e6cb988880f,1360178864,41.657793,-92.681652,0,50112,4.078811891626061
2020-02-06 20:26:14,213186880359195,fraud_Boyer-Haley,travel,586.6,Craig,Franco,M,9242 Vanessa Ramp Apt. 525,Smithfield,IL,61477,40.4855,-90.2856,631,Futures trader,1973-02-14,fa160da5be6ada924a81f11eb4c65211,1360182374,39.653916,-89.336877,0,62531,3.220195366252119
2020-02-06 20:58:26,676298633337,fraud_Sawayn PLC,shopping_pos,651.11,Jessica,Werner,F,4529 Cannon Alley,Center Point,WV,26339,39.4125,-80.6352,255,Chief Executive Officer,1971-12-10,21e093db31bca4edca0693264328bf5c,1360184306,40.389314,-81.064677,0,43988,3.622588043708516
2020-02-06 21:15:50,3529597810116815,"fraud_Schmeler, Bashirian and Price",shopping_net,969.08,Pamela,Curtis,F,8969 Fuentes Station Apt. 291,Mill Creek,PA,17060,40.4679,-77.8967,1334,Archaeologist,1986-12-17,0d3939960bdd300159ecfb04df2d919c,1360185350,39.857246,-78.878209,0,15538,5.605982860803702
2020-02-06 21:54:28,3598304579370089,fraud_Halvorson Group,misc_pos,635.36,Vincent,Flowers,M,0189 Emily Prairie,Wichita,KS,67232,37.6395,-97.1714,409656,Heritage manager,1985-12-27,8bc48723b816ce8ddef8ff5117528fb2,1360187668,37.739012,-97.013756,0,67144,3.5243445981971497
2020-02-06 23:43:33,4179719215697782,fraud_Hackett Group,travel,946.64,Belinda,Jimenez,F,6807 Jacob Skyway Apt. 331,Rockwell,IA,50469,43.0032,-93.2167,1574,"Scientist, audiological",1982-12-27,69ecc4892f1deb428987888b10fb974c,1360194213,43.238357,-92.999074,0,50467,5.466009342246554
2020-02-07 01:05:08,30150717898388,fraud_Lebsack and Sons,misc_net,611.38,Raymond,Lloyd,M,5930 Rebecca Bridge Apt. 444,Paint Rock,AL,35764,34.7031,-86.3068,653,Paediatric nurse,1966-06-19,bbffb606022d792c26fe7489cf4ef3cb,1360199108,34.034626,-86.63075400000001,0,35031,3.374765053856669
2020-02-07 02:30:35,372509258176510,fraud_Fisher-Schowalter,shopping_net,890.66,Kristen,Hanson,F,26544 Andrea Glen,Goodrich,MI,48438,42.9147,-83.4845,6951,Learning disability nurse,1985-06-18,0ec4fc28703d4fbd7cc47a1f223b8211,1360204235,43.72615,-84.112837,1,48631,5.116824067343298
2020-02-07 02:37:52,372509258176510,"fraud_Reichert, Shanahan and Hayes",shopping_net,846.35,Kristen,Hanson,F,26544 Andrea Glen,Goodrich,MI,48438,42.9147,-83.4845,6951,Learning disability nurse,1985-06-18,ac905ff5bcecbcfae2890661f554d154,1360204672,42.878095,-84.195265,1,48857,4.840432507304654
2020-02-07 02:45:28,3598304579370089,fraud_Block-Parisian,misc_net,785.08,Vincent,Flowers,M,0189 Emily Prairie,Wichita,KS,67232,37.6395,-97.1714,409656,Heritage manager,1985-12-27,982e2164bd16b2870d1ea1d288258060,1360205128,37.473659000000005,-97.859658,1,67118,4.458249910067739
2020-02-07 03:02:31,372509258176510,"fraud_Parisian, Schiller and Altenwerth",misc_net,806.03,Kristen,Hanson,F,26544 Andrea Glen,Goodrich,MI,48438,42.9147,-83.4845,6951,Learning disability nurse,1985-06-18,54da896e17b0168c2b0f1d88926b8447,1360206151,43.503539,-82.950339,1,48472,4.588929286795556
2020-02-07 08:06:33,676308307625,fraud_Volkman Ltd,misc_net,845.3,Donald,Evans,M,1287 Michael Roads,Washoe Valley,NV,89704,39.2669,-119.8174,4290,Animal nutritionist,1989-12-10,4ed51fbb79f133b56f09c68c58bf3eef,1360224393,38.894268,-120.50885,0,-1,4.833882944270563
2020-02-07 08:58:55,4658117080136,fraud_Kuphal-Predovic,misc_net,634.3,Dwayne,Martinez,M,490 Baldwin Alley Apt. 468,Crownpoint,NM,87313,35.7206,-108.0271,5662,IT consultant,1989-04-08,7fecebcb3f21f125e26c6c0b0c4c1914,1360227535,35.618528999999995,-108.242096,0,-1,3.5177326583722572
2020-02-07 09:39:16,213102873001603,fraud_Pouros-Conroy,shopping_pos,631.6,Joanne,Padilla,F,477 Alejandro Knolls Suite 828,Gardiner,OR,97441,43.7857,-124.1437,260,"Engineer, maintenance",1956-09-01,cb3119ff2db56e7afd67ec7adc08e551,1360229956,42.80096,-124.812334,0,-1,3.5008909248560234
2020-02-07 10:43:09,3582402971899057,fraud_Flatley-Durgan,misc_net,842.27,Michele,Patrick,F,557 Lynn Garden Suite 907,Spirit Lake,ID,83869,47.9657,-116.868,4161,Production manager,1957-06-12,2b3e4d6837ea2521648280c90839577b,1360233789,47.181368,-117.287296,0,99158,4.8149827766579
2020-02-07 15:19:33,3595192916105588,fraud_Medhurst PLC,shopping_net,730.55,Dustin,Roberts,M,3283 James Station,Fayetteville,NC,28314,35.0583,-79.008,238602,"Scientist, research (maths)",1993-05-14,6fd9d6d7911d4e4ffcd8dda6d2e7d66b,1360250373,35.648816,-78.541159,0,27528,4.118109269830607
2020-02-07 18:38:36,5410056176712193,"fraud_Terry, Johns and Bins",misc_pos,771.94,Jeffrey,Krause,M,4742 Alexandria Mountain,New Franken,WI,54229,44.5592,-87.8235,4306,Art therapist,1989-10-19,aa022514b8ceddbe09145bd461d61496,1360262316,44.070726,-88.057896,0,53014,4.376286806955399
2020-02-07 21:57:00,5152054598359927,fraud_Ankunding LLC,shopping_net,685.73,Jim,Johnson,M,868 Brady Mill Apt. 837,Gretna,LA,70056,29.8872,-90.0331,55581,Biomedical scientist,1972-09-12,d9ce4059c6372e4c9d9331a99c193b02,1360274220,29.080618,-89.97713900000001,0,-1,3.8385364934611195
2020-02-07 22:26:07,3598304579370089,fraud_Pouros-Haag,shopping_pos,899.05,Vincent,Flowers,M,0189 Emily Prairie,Wichita,KS,67232,37.6395,-97.1714,409656,Heritage manager,1985-12-27,6b0fdb43be2c659c93adad0934a35c95,1360275967,36.674541,-97.274294,1,74653,5.169158194825226
2020-02-07 22:46:34,3536818734263520,fraud_Thiel PLC,misc_pos,873.78,Gerald,Frank,M,95793 Andrea Ville Suite 533,Des Moines,IA,50314,41.603,-93.633,222785,Interior and spatial designer,1981-08-10,d71525615a6261fd6a714029d4af4900,1360277194,42.278747,-93.90326,0,50249,5.0115320444714335
2020-02-08 00:06:19,372509258176510,"fraud_Nitzsche, Kessler and Wolff",shopping_pos,727.2,Kristen,Hanson,F,26544 Andrea Glen,Goodrich,MI,48438,42.9147,-83.4845,6951,Learning disability nurse,1985-06-18,5d14fa9a67eb9476730879ba7ed42ce3,1360281979,43.345891,-83.238095,1,48760,4.097213044912317
2020-02-08 00:11:19,30546453310167,fraud_Stiedemann Inc,misc_pos,1012.29,Nicholas,Tran,M,672 Randall Burg Suite 551,Belmont,NH,3220,43.4512,-71.48899999999999,7430,"Scientist, research (medical)",1955-01-13,6c3661fc0535a1c98327eaf2511b20bd,1360282279,42.840186,-72.48650699999999,0,3466,5.87551297385425
2020-02-08 01:04:02,372509258176510,"fraud_Kerluke, Considine and Macejkovic",misc_net,842.63,Kristen,Hanson,F,26544 Andrea Glen,Goodrich,MI,48438,42.9147,-83.4845,6951,Learning disability nurse,1985-06-18,95a99fed1698a7e366b90c827d905d85,1360285442,43.146445,-82.737601,1,48097,4.817228341126731
2020-02-08 02:31:06,348253506557335,"fraud_Daugherty, Pouros and Beahan",shopping_pos,1082.54,Thomas,Gibson,M,32745 Silva Springs Suite 040,Grand Bay,AL,36541,30.4983,-88.3282,15647,Armed forces logistics/support/administrative officer,1948-03-22,bec4f07accb068cb8795dcc00c45571f,1360290666,29.892152000000003,-88.21831,0,-1,6.3137099292303445
2020-02-08 03:43:40,4428780983793657331,fraud_Boyer PLC,shopping_net,683.2,Richard,Waters,M,7683 Natasha Way Apt. 945,Waukesha,WI,53186,42.9993,-88.2196,95015,"Therapist, occupational",1946-01-02,c510c6f812b3591ebf899573bc3d468f,1360295020,42.502552,-87.567215,0,-1,3.8227551653885
2020-02-08 05:55:26,372509258176510,"fraud_Greenholt, O'Hara and Balistreri",shopping_net,921.14,Kristen,Hanson,F,26544 Andrea Glen,Goodrich,MI,48438,42.9147,-83.4845,6951,Learning disability nurse,1985-06-18,e47855aba4453605ce5e0f3d04d7d609,1360302926,43.69031,-84.183004,1,48642,5.3069485257043425
2020-02-08 08:27:58,6011860238257910,"fraud_Daugherty, Pouros and Beahan",shopping_pos,624.53,Lisa,Mendez,F,44259 Beth Station Suite 215,Lahoma,OK,73754,36.385,-98.0727,1078,"Programme researcher, broadcasting/film/video",1952-07-06,f5a01183234fab0c7c2f944fa27e1fcc,1360312078,36.951943,-97.375155,0,74632,3.45679053375981
2020-02-08 09:22:06,6597888193422452,fraud_Pagac LLC,shopping_pos,551.79,Bill,Lane,M,4725 Hurst Curve Apt. 634,Holliday,TX,76366,33.6751,-98.6576,2317,Chief Technology Officer,1964-08-23,a908e74b0a40f0e9e35630f6ca5d1238,1360315326,34.357929,-99.61777,0,73537,3.003061757474299
2020-02-08 11:00:15,4092452671396169678,fraud_Heathcote LLC,shopping_net,681.6,Jeffrey,Vargas,M,478 Alexandria Mount,Bolton,NC,28423,34.3091,-78.3372,2290,"Engineer, biomedical",1945-12-07,707210518258c1b0af65753c93b84b32,1360321215,33.755742,-78.82023000000001,0,29572,3.812774878860361
2020-02-08 13:05:07,2703186189652095,fraud_Pouros-Haag,shopping_pos,983.44,Jennifer,Banks,F,561 Perry Cove,Moravian Falls,NC,28654,36.0788,-81.1781,3495,"Psychologist, counselling",1988-03-09,7401d8222ddff0faee38824540ea4cdf,1360328707,36.251032,-81.227735,0,28651,5.695555932393748
2020-02-08 13:21:59,376656886990758,"fraud_Streich, Dietrich and Barton",shopping_net,941.86,Richard,Vance,M,169 Shelia Knoll Suite 753,Zavalla,TX,75980,31.1569,-94.3871,2836,"Designer, jewellery",1985-12-03,f15f21ff4d4d2f15d3bd729b5e78e1b4,1360329719,31.267495,-93.520797,0,71439,5.43619323624374
2020-02-08 15:49:21,6597888193422452,fraud_Kozey-McDermott,travel,5506.61,Bill,Lane,M,4725 Hurst Curve Apt. 634,Holliday,TX,76366,33.6751,-98.6576,2317,Chief Technology Officer,1964-08-23,cc671701deb982976b6b88fc8e155814,1360338561,34.142494,-98.58941,0,73531,33.909638817069755
2020-02-08 18:17:03,2254917871818484,fraud_Jast-McDermott,shopping_pos,1681.93,Margaret,Gibson,F,382 Williams Stream Suite 197,Scotland,MD,20687,38.0828,-76.3477,313,Insurance underwriter,1976-03-26,ec7c55fe473d2c0731c2c69029b49099,1360347423,37.220864,-76.965748,0,23881,10.052512393043546
2020-02-08 22:15:53,4099707841315751,fraud_Kris-Padberg,shopping_pos,915.56,James,Stephens,M,1166 Castillo Mountains,Ruckersville,VA,22968,38.2586,-78.4074,9815,"Designer, ceramics/pottery",1975-07-07,e2567f255a4ed1df96a7fe4691fefe39,1360361753,39.073889,-77.866327,1,20135,5.272142276437458
2020-02-08 22:22:21,2713913904780408,"fraud_Douglas, Schneider and Turner",shopping_pos,973.1,Jacqueline,Howard,F,4511 Choi Lock,Delhi,LA,71232,32.3929,-91.4714,6581,Multimedia programmer,1964-02-13,6e9cd91b34eecd3e46a747185825a7fe,1360362141,33.076163,-90.728348,1,38721,5.631058330705651
2020-02-08 22:49:20,4099707841315751,fraud_Cormier LLC,shopping_net,1001.38,James,Stephens,M,1166 Castillo Mountains,Ruckersville,VA,22968,38.2586,-78.4074,9815,"Designer, ceramics/pottery",1975-07-07,b9523ded4e39219931f55abc6a6e37dc,1360363760,37.453685,-78.464782,1,23936,5.807459895090504
2020-02-08 22:52:31,213141712584544,fraud_Sawayn PLC,shopping_pos,1607.91,Margaret,Curtis,F,742 Oneill Shore,Florence,MS,39073,32.153,-90.1217,19685,Fine artist,1984-12-24,ba954499db16fa03668042bcce4b81ac,1360363951,33.082462,-91.032656,0,38731,9.590799387535524
2020-02-08 22:55:42,38530489946071,fraud_Stoltenberg-Beatty,shopping_pos,1052.1,Laura,Johns,F,95835 Garcia Rue,Arcadia,SC,29320,34.9572,-81.9916,530,Animal technologist,1989-05-14,2bcc2668c4312a97c4b110b67f9e0c7c,1360364142,34.810615000000006,-82.723354,0,29657,6.123834978032503
2020-02-08 23:19:51,3598304579370089,"fraud_Reichert, Rowe and Mraz",shopping_net,995.86,Vincent,Flowers,M,0189 Emily Prairie,Wichita,KS,67232,37.6395,-97.1714,409656,Heritage manager,1985-12-27,39f867b5f58a8544727f40824a762061,1360365591,37.172439,-97.279547,1,67051,5.773027906568425
2020-02-08 23:50:39,3598304579370089,"fraud_Rodriguez, Yost and Jenkins",misc_net,839.31,Vincent,Flowers,M,0189 Emily Prairie,Wichita,KS,67232,37.6395,-97.1714,409656,Heritage manager,1985-12-27,a9ef7e82611a27ba2dded70df0dc281b,1360367439,37.547762,-97.746549,1,67025,4.796519246580843
2020-02-08 23:58:49,2713913904780408,fraud_Kris-Padberg,shopping_pos,962.61,Jacqueline,Howard,F,4511 Choi Lock,Delhi,LA,71232,32.3929,-91.4714,6581,Multimedia programmer,1964-02-13,9e3dfbbcd1ab121fa1b2994a5f8e77b8,1360367929,31.760038,-91.281592,1,39096,5.5656250771555404
2020-02-09 01:17:40,6540981358631302,fraud_Gerlach Inc,shopping_net,990.56,Bryan,Torres,M,152 James Centers Apt. 768,Detroit,MI,48221,42.426,-83.15,673342,Retail manager,1967-06-19,007d71b8e0a52b2ae5308fdc2fc09e75,1360372660,41.919933,-82.752862,0,-1,5.739968207443964
2020-02-09 02:50:37,6554245334757802,fraud_Schmidt and Sons,shopping_net,1617.21,Monique,Robinson,F,07712 Marcus Divide Apt. 831,Laguna Hills,CA,92637,33.615,-117.7114,45303,Sales executive,1969-12-22,018f60cb4c3f272e5d4efcc9fd1c062a,1360378237,34.253752,-116.917399,0,92315,9.648809802980331
2020-02-09 13:25:36,2254917871818484,fraud_Denesik and Sons,shopping_pos,1881.27,Margaret,Gibson,F,382 Williams Stream Suite 197,Scotland,MD,20687,38.0828,-76.3477,313,Insurance underwriter,1976-03-26,203a1e7e8e4b3bf3bb1fcfcc6270f074,1360416336,37.201664,-75.491405,0,-1,11.295931340868039
2020-02-09 13:30:22,30143535920989,fraud_Torphy-Goyette,shopping_pos,660.06,Lisa,Collins,F,44197 Jeffrey Port Suite 050,Bridgeport,NJ,8014,39.8016,-75.3478,504,"Engineer, control and instrumentation",1980-08-17,d5fb71f969f0aac51db5375067ae7dca,1360416622,40.568259000000005,-75.73465999999999,0,19530,3.678415271475292
2020-02-09 14:38:35,2706977570537524,fraud_Veum-Koelpin,travel,561.52,David,Serrano,M,4739 Martin Common,Zaleski,OH,45698,39.283,-82.3977,341,Accounting technician,1978-12-18,ef070243b2d1f613f1a9a607ef0311e9,1360420715,38.770391,-81.877483,0,25123,3.063754374923543
2020-02-09 15:32:31,2358122155477959,"fraud_Douglas, DuBuque and McKenzie",travel,983.76,Mike,Tran,M,17355 Mendoza Bypass Suite 059,Linthicum Heights,MD,21090,39.2092,-76.6681,9784,"Conservator, furniture",1924-10-30,7711711f8d6cf11cab0488f2602effb5,1360423951,40.082868,-76.667615,0,17502,5.697551989699375
2020-02-09 15:33:15,6011231546538393,fraud_Mayert Group,shopping_pos,587.93,Johnny,Bennett,M,321 Camacho Causeway,Boonton,NJ,7005,40.9115,-74.414,15269,"Psychologist, sport and exercise",1993-07-05,3fef247dd6cf02a79519a7a6da449e37,1360423995,41.296429,-73.56146700000001,0,10597,3.228491479428634
2020-02-09 16:07:50,4873783502705038,fraud_Mayert Group,shopping_pos,1176.34,Elizabeth,Maxwell,F,194 Goodman Fall Apt. 569,Burlington,WA,98233,48.4786,-122.3345,14871,Public house manager,1974-03-10,a07b8a6942dd0f54309c32c7343f5279,1360426070,49.047872,-122.752432,0,98230,6.898804226942482
2020-02-09 16:58:37,30518206766474,fraud_Keeling-Crist,misc_pos,1697.19,Tamara,Martinez,F,471 Marquez Prairie Suite 680,Matthews,MO,63867,36.7154,-89.6287,1019,Aeronautical engineer,1979-01-26,ad256b449853d5ccd51f0f6842ec4353,1360429117,37.663738,-90.11073,0,63662,10.14769937580567
2020-02-09 17:25:20,3583635130604947,"fraud_Quitzon, Green and Bashirian",shopping_pos,1119.57,Crystal,Gamble,F,899 Michele View Suite 960,Philadelphia,PA,19149,40.0369,-75.0664,1526206,Structural engineer,1985-01-01,f401e899109d8f72fbeec0896886d67f,1360430720,39.701954,-75.465944,0,8069,6.544691185565957
2020-02-09 17:43:10,3506040590383211,fraud_Goyette-Herzog,travel,611.7,Michael,Orozco,M,13956 Hughes Causeway Suite 124,Alder,MT,59710,45.1939,-112.0568,286,Chief of Staff,1989-03-09,02746265973d8900bb08d6a8893be2de,1360431790,45.284006,-112.041905,0,-1,3.3767611111622973
2020-02-09 17:57:02,4301028321766222513,fraud_Hackett Group,travel,570.8,Joe,Howard,M,109 Brian Lights Apt. 504,Shippingport,PA,15077,40.6025,-80.3863,198,Secretary/administrator,1978-10-26,638c3da8b5fcdc014c78441dd50d9700,1360432622,41.08144,-79.707762,0,16049,3.121640036786748
2020-02-09 19:14:37,180067151859700,fraud_Kris-Padberg,shopping_pos,664.6,Karen,Ryan,F,82468 Michelle Village Suite 556,Joliet,IL,60432,41.5378,-88.0572,128354,"Teacher, secondary school",1992-01-20,0c95a1b6ed60c42c21c5a03fc07f4223,1360437277,41.702241,-88.74618000000001,0,60556,3.7067343344988863
2020-02-09 19:36:10,581293083266,fraud_Kris-Kertzmann,travel,606.72,William,Thomas,M,39227 Mcpherson Shoals,Lahoma,OK,73754,36.385,-98.0727,1078,Podiatrist,1989-10-06,01e7a4a9e62e0895b9a02a42c489b464,1360438570,36.741173,-97.16522,0,74601,3.345697469343465
2020-02-09 21:29:58,376445266762684,fraud_Turcotte-Halvorson,misc_pos,708.99,Rachel,Lowe,F,372 Jeffrey Course,Sutherland,NE,69165,41.1558,-101.136,1789,Insurance broker,1982-02-11,fa7d3c758e9f2996ebb37cf6fa2b23fb,1360445398,40.46335,-101.934575,0,-1,3.9836249088639373
2020-02-09 22:19:31,4099707841315751,"fraud_Quitzon, Green and Bashirian",shopping_pos,875.77,James,Stephens,M,1166 Castillo Mountains,Ruckersville,VA,22968,38.2586,-78.4074,9815,"Designer, ceramics/pottery",1975-07-07,ffa5b10e98ee511d8c3de43fc45deea7,1360448371,38.943783,-77.78163599999999,1,20117,5.023945025840806
2020-02-09 22:40:12,4956828990005111019,"fraud_Douglas, Schneider and Turner",shopping_pos,1118.49,Kenneth,Robinson,M,269 Sanchez Rapids,Elizabeth,NJ,7208,40.6747,-74.2239,124967,Operational researcher,1980-12-21,b206f2089be80f9fa153d063f129011b,1360449612,41.287469,-74.889362,0,7851,6.5379544921594634
2020-02-09 22:52:11,3534330126107879,fraud_Veum-Koelpin,travel,555.39,Jeffrey,Smith,M,713 Scott Pike Apt. 712,Bridger,MT,59014,45.2857,-108.9082,1446,Chartered loss adjuster,1978-01-15,b4c70be2aae4e95109876bda67fc9a88,1360450331,46.049865,-108.074213,0,59088,3.0255174021626114
2020-02-09 23:20:00,2713913904780408,fraud_Metz-Boehm,shopping_pos,974.6,Jacqueline,Howard,F,4511 Choi Lock,Delhi,LA,71232,32.3929,-91.4714,6581,Multimedia programmer,1964-02-13,8979bfb51d531d56c1d64bcd775b066b,1360452000,32.014805,-91.448176,1,71366,5.64041484932578
2020-02-09 23:25:18,2450829271795901,fraud_Macejkovic-Lesch,shopping_pos,753.11,Timothy,Kirby,M,7309 Sophia Causeway Suite 702,Sauk Rapids,MN,56379,45.604,-94.1591,16163,Hydrographic surveyor,1987-02-22,71c762340db67bfb5da5fbf071d87c0b,1360452318,46.144215,-93.658021,0,56359,4.258831309877365
2020-02-09 23:59:30,4099707841315751,"fraud_Nitzsche, Kessler and Wolff",shopping_pos,881.47,James,Stephens,M,1166 Castillo Mountains,Ruckersville,VA,22968,38.2586,-78.4074,9815,"Designer, ceramics/pottery",1975-07-07,183e512d72240d99d960404a90700c7c,1360454370,38.202134,-78.789388,1,24431,5.059499796597301
2020-02-10 01:49:36,213174467670432,"fraud_Ferry, Lynch and Kautzer",misc_net,558.47,James,Bishop,M,7055 Fernandez Estates Apt. 676,Cecilton,MD,21913,39.4015,-75.8654,663,Podiatrist,1969-01-14,5770c92ac56e0ac2e5e26b7652833b92,1360460976,39.773618,-75.21018199999999,0,8061,3.044729453729279
2020-02-10 02:04:27,6524376634971418,fraud_Stamm-Rodriguez,misc_pos,1701.6,Jasmine,Foster,F,954 White Alley Apt. 251,Phil Campbell,AL,35581,34.347,-87.7154,5778,"Engineer, aeronautical",1952-12-05,42c52effa6d51e03e0ecc63b7b3c109e,1360461867,34.685116,-87.341616,0,35618,10.17520754054885
2020-02-10 02:17:35,30560609640617,fraud_Kerluke PLC,misc_net,901.04,Michael,Olson,M,558 Michael Estates,Luray,MO,63453,40.4931,-91.8912,519,Town planner,1966-02-13,cdc60ae06583c1e2355fdc40004c7d43,1360462655,39.591912,-92.574835,0,65247,5.181571176194598
2020-02-10 02:28:47,3558652751678952,fraud_Torp-Lemke,misc_pos,575.99,Teresa,Blankenship,F,6638 Lucero Mill Suite 952,Karnack,TX,75661,32.6205,-94.2,2807,Chiropodist,1931-01-26,ccc26d9eda5ae8698722d833747e10b7,1360463327,33.385267,-93.840146,0,71839,3.154013591212399
2020-02-10 06:08:56,6011360759745864,fraud_Stoltenberg-Beatty,shopping_pos,631.19,Steven,Williams,M,231 Flores Pass Suite 720,Edinburg,VA,22824,38.8432,-78.6003,6018,"Designer, multimedia",1947-08-21,501348095bee5dee85845aa2730c32ca,1360476536,38.285917,-79.291205,0,24485,3.498333476433188
2020-02-10 07:47:47,30135235368675,fraud_Lebsack and Sons,misc_net,1145.64,Amanda,Williams,F,02018 Gary Key Apt. 911,Independence,MO,64058,39.1412,-94.3515,123373,"Engineer, production",1992-11-27,e1d8801ac7dadd047389491a10eccd7f,1360482467,38.304357,-95.150414,0,66033,6.70730747918382
2020-02-10 09:03:18,4855853415727304322,"fraud_Romaguera, Cruickshank and Greenholt",shopping_net,726.76,Justin,Aguilar,M,184 Miller Manors,Wittenberg,WI,54499,44.8232,-89.1665,3223,Senior tax professional/tax inspector,1954-06-30,83229c734ab30e88cca6487b210b2905,1360486998,45.624578,-90.145333,0,54513,4.094468466117079
2020-02-10 11:17:41,573860193545,"fraud_Lehner, Mosciski and King",misc_net,725.98,Cristian,Jones,M,0423 Kirby Field Suite 623,Wilmette,IL,60091,42.0765,-87.7246,27020,Trade mark attorney,1986-07-23,76821757133137fecc26f66950106563,1360495061,41.756318,-87.82685699999999,0,60458,4.089603076434611
2020-02-10 14:48:19,3585052663373890,"fraud_Monahan, Hermann and Johns",travel,3804.37,Jeffery,Brown,M,296 Maria Street,West Eaton,NY,13484,42.8546,-75.6605,176,Science writer,1963-12-28,a546c78d54bf2bb015ed874f6ae933d0,1360507699,43.675731,-75.019463,0,13420,23.29161197978288
2020-02-10 16:09:02,4069975342931683,fraud_Bashirian Group,shopping_net,597.9,Kimberly,Martin,F,1943 Dennis Inlet Suite 145,Hurricane,WV,25526,38.4257,-81.9943,21902,Sub,1980-09-18,5e4423693c6d1d79ad13447ff21ce7fc,1360512542,38.320184000000005,-82.325501,0,25535,3.2906811398570994
2020-02-10 16:15:13,2286236465059468,fraud_Johnston-Casper,travel,3945.05,Morgan,Murray,F,2788 Brittney Island,Blairstown,MO,64726,38.5319,-93.9221,467,Agricultural consultant,1950-05-27,3354b53c969bf585bc0497bcae85b6bc,1360512913,39.471752,-94.789683,0,64018,24.169128672769485
2020-02-10 16:22:42,30074693890476,"fraud_Ruecker, Beer and Collier",shopping_net,706.32,Kelsey,Richards,F,889 Sarah Station Suite 624,Holcomb,KS,67851,37.9931,-100.9893,2691,Arboriculturist,1993-08-16,1a0be1d664a38e4bb41ebdc88e15e837,1360513362,37.507845,-101.030759,0,67870,3.966970305720106
2020-02-10 16:44:03,6592243974328236,fraud_Stoltenberg-Beatty,shopping_pos,2795.99,Philip,Hart,M,97405 Vazquez Plains,Montgomery,AL,36111,32.3374,-86.2715,214703,"Chemist, analytical",1994-10-07,1a43a23397f85d4ec052fb1c246cc0e0,1360514643,33.043009999999995,-85.30160500000001,0,36855,17.001661149004995
2020-02-10 18:56:52,4512828414983801773,fraud_Turner LLC,travel,1856.43,Monica,Cohen,F,864 Reynolds Plains,Uledi,PA,15484,39.8936,-79.7856,328,Tree surgeon,1983-07-25,178a2a1b7e0eb73fb68f3194bd0c383d,1360522612,39.998595,-78.82737,0,15926,11.140987392518685
2020-02-10 20:35:56,4904681492230012,"fraud_Nitzsche, Kessler and Wolff",shopping_pos,1153.8,Lisa,Lowe,F,574 David Locks Suite 207,Cottekill,NY,12419,41.8467,-74.1038,722,Comptroller,1990-10-19,913187ff456a5b654a5a15d8e653ba9a,1360528556,41.512402,-73.89711,0,12524,6.758206940477327
2020-02-10 21:01:05,4173950183554608,fraud_Mohr Inc,shopping_pos,731.85,Stephen,Marshall,M,47144 Roberts Keys,Monmouth Beach,NJ,7750,40.333,-73.9809,3279,Health promotion specialist,1978-10-05,b69061b320885327007cc6c6cbbafebd,1360530065,39.746415,-73.374503,0,-1,4.126218252634721
2020-02-10 21:41:29,4742883543039288059,fraud_Stamm-Witting,shopping_net,3219.2,Cassandra,Sanders,F,78117 George Mountains,Paauilo,HI,96776,20.0271,-155.3697,1490,"Scientist, research (maths)",1991-04-13,f77abaa0488bdb7deb4e1d63f9109f34,1360532489,20.541822,-155.45248,0,-1,19.641509312488513
2020-02-10 22:14:04,30376238035123,fraud_Mayert Group,shopping_pos,733.98,Cynthia,Davis,F,7177 Steven Forges,Sixes,OR,97476,42.825,-124.4409,217,Retail merchandiser,1928-10-01,0738b81cd5002979283d68dc58c33507,1360534444,43.049603000000005,-124.743203,1,-1,4.139504509075305
2020-02-10 22:28:36,30376238035123,fraud_Kerluke-Abshire,shopping_net,1100.0,Cynthia,Davis,F,7177 Steven Forges,Sixes,OR,97476,42.825,-124.4409,217,Retail merchandiser,1928-10-01,02b2c53eb16dbcf3cd7b0c179c7b4ce7,1360535316,43.070434000000006,-124.903811,1,-1,6.42261980596866
2020-02-10 22:36:19,3576431665303017,"fraud_Towne, Greenholt and Koepp",shopping_net,776.89,Jessica,Ward,F,72269 Elizabeth Field Apt. 132,Phoenix,AZ,85020,33.5623,-112.0559,1312922,Contractor,1981-10-24,5463094daec7de3889ddd2f4e5860a30,1360535779,33.664731,-112.061998,0,85024,4.407163318401828
2020-02-10 23:17:42,30376238035123,fraud_Welch Inc,misc_net,709.61,Cynthia,Davis,F,7177 Steven Forges,Sixes,OR,97476,42.825,-124.4409,217,Retail merchandiser,1928-10-01,07a94ed6a98578556708676836f30bc8,1360538262,42.421976,-125.223482,1,-1,3.987492269893591
2020-02-10 23:21:48,30376238035123,fraud_Morissette LLC,entertainment,645.21,Cynthia,Davis,F,7177 Steven Forges,Sixes,OR,97476,42.825,-124.4409,217,Retail merchandiser,1928-10-01,a8056986686ca31f9a2344ad9e33d741,1360538508,43.70353,-124.99753,1,-1,3.5857857371360042
